00001494_roll_500_09.png,central_pocket
00001088_roll_500_04.png,central_pocket
00001233_roll_500_02.png,central_pocket
00001608_roll_500_09.png,central_pocket
00001091_roll_500_07.png,central_pocket
00001834_roll_500_03.png,central_pocket
00001634_roll_500_05.png,central_pocket
00001317_roll_500_05.png,central_pocket
00001269_roll_500_07.png,central_pocket
00001752_roll_500_05.png,central_pocket
00001762_roll_500_02.png,central_pocket
00001315_roll_500_04.png,central_pocket
00001249_roll_500_09.png,central_pocket
00001486_roll_500_05.png,central_pocket
00001214_roll_500_03.png,central_pocket
00001877_roll_500_01.png,central_pocket
00001294_roll_500_09.png,central_pocket
00001607_roll_500_09.png,central_pocket
00001748_roll_500_09.png,central_pocket
00001704_roll_500_05.png,central_pocket
00001596_roll_500_02.png,central_pocket
00001614_roll_500_09.png,central_pocket
00001645_roll_500_04.png,central_pocket
00001399_roll_500_02.png,central_pocket
00001200_roll_500_04.png,central_pocket
00001119_roll_500_09.png,central_pocket
00001415_roll_500_05.png,central_pocket
00001788_roll_500_04.png,central_pocket
00001816_roll_500_04.png,central_pocket
00001720_roll_500_04.png,central_pocket
00001637_roll_500_05.png,central_pocket
00001222_roll_500_09.png,central_pocket
00001647_roll_500_09.png,central_pocket
00001782_roll_500_09.png,central_pocket
00001864_roll_500_03.png,central_pocket
00001779_roll_500_03.png,central_pocket
00001385_roll_500_02.png,central_pocket
00001797_roll_500_04.png,central_pocket
00001421_roll_500_03.png,central_pocket
00001187_roll_500_04.png,central_pocket
00001514_roll_500_04.png,central_pocket
00001281_roll_500_09.png,central_pocket
00001709_roll_500_02.png,central_pocket
00001031_roll_500_10.png,central_pocket
00001336_roll_500_07.png,central_pocket
00001034_roll_500_09.png,central_pocket
00001287_roll_500_07.png,central_pocket
00001369_roll_500_04.png,central_pocket
00001765_roll_500_02.png,central_pocket
00001614_roll_500_07.png,central_pocket
00001131_roll_500_09.png,central_pocket
00001137_roll_500_04.png,central_pocket
00001297_roll_500_02.png,central_pocket
00001112_roll_500_03.png,central_pocket
00001223_roll_500_04.png,central_pocket
00001417_roll_500_01.png,central_pocket
00001296_roll_500_09.png,central_pocket
00001468_roll_500_09.png,central_pocket
00001310_roll_500_10.png,central_pocket
00001499_roll_500_04.png,central_pocket
00001621_roll_500_05.png,central_pocket
00001435_roll_500_02.png,central_pocket
00001538_roll_500_05.png,central_pocket
00001409_roll_500_05.png,central_pocket
00001301_roll_500_04.png,central_pocket
00001884_roll_500_10.png,central_pocket
00001569_roll_500_04.png,central_pocket
00001317_roll_500_04.png,central_pocket
00001803_roll_500_04.png,central_pocket
00001042_roll_500_04.png,central_pocket
00001642_roll_500_08.png,central_pocket
00001642_roll_500_04.png,central_pocket
00001027_roll_500_09.png,central_pocket
00001854_roll_500_09.png,central_pocket
00001866_roll_500_05.png,central_pocket
00001301_roll_500_05.png,central_pocket
00001830_roll_500_04.png,central_pocket
00001719_roll_500_09.png,central_pocket
00001798_roll_500_04.png,central_pocket
00001821_roll_500_08.png,central_pocket
00001187_roll_500_09.png,central_pocket
00001773_roll_500_03.png,central_pocket
00001016_roll_500_05.png,central_pocket
00001293_roll_500_04.png,central_pocket
00001566_roll_500_02.png,central_pocket
00001828_roll_500_03.png,central_pocket
00001471_roll_500_07.png,central_pocket
00001773_roll_500_08.png,central_pocket
00001638_roll_500_09.png,central_pocket
00001744_roll_500_09.png,central_pocket
00001433_roll_500_07.png,central_pocket
00001379_roll_500_10.png,central_pocket
00001550_roll_500_09.png,central_pocket
00001206_roll_500_04.png,central_pocket
00001577_roll_500_09.png,central_pocket
00001222_roll_500_08.png,central_pocket
